City,Count of Customer ID,Customer Name,Customer Segment,Sum of Discount,Year,Quarter,Month,Day,Count of Order ID,Order Priority,Count of Postal Code,Sum of Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Sum of Profit,Sum of Quantity ordered new,Region,Count of Row ID,Sum of Sales,Year,Quarter,Month,Day,Ship Mode,Sum of Shipping Cost,State or Province,Sum of Unit Price
Muskego,1,Judith Shepherd,Home Office,0,2013,Qtr 2,May,17,1,High,1,0.37,Office Supplies,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,184.07,16,Central,1,328.85,2013,Qtr 2,May,19,Regular Air,8.68,Wisconsin,19.98
Muskego,1,Judith Shepherd,Home Office,0.07,2013,Qtr 2,May,17,1,High,1,0.35,Office Supplies,Small Box,Vinyl Sectional Post Binders,Binders and Binder Accessories,177.813,7,Central,1,257.7,2013,Qtr 2,May,20,Regular Air,2.99,Wisconsin,37.7
Muskego,1,Judith Shepherd,Home Office,0.06,2013,Qtr 2,May,17,1,High,1,0.6,Office Supplies,Small Pack,Staples Battery-Operated Desktop Pencil Sharpener,Pens & Art Supplies,5.08,10,Central,1,100.46,2013,Qtr 2,May,19,Regular Air,2.89,Wisconsin,10.48
Muskego,1,Marc Bowles,Corporate,0,2011,Qtr 3,September,21,1,Not Specified,1,0.37,Office Supplies,Small Box,Xerox 217,Paper,-151.93,19,Central,1,136.76,2011,Qtr 3,September,23,Regular Air,8.19,Wisconsin,6.48
Muskego,1,Marc Bowles,Corporate,0.04,2011,Qtr 4,December,9,1,Not Specified,1,0.79,Technology,Small Box,Keytronic French Keyboard,Computer Peripherals,-44.35,7,Central,1,533.81,2011,Qtr 4,December,10,Regular Air,4,Wisconsin,73.98
Muskego,1,Marc Bowles,Corporate,0.04,2013,Qtr 4,October,17,1,Medium,1,0.38,Office Supplies,Small Box,Lock-Up Easel 'Spel-Binder',Binders and Binder Accessories,496.26869999999997,26,Central,1,719.23,2013,Qtr 4,October,17,Regular Air,1.49,Wisconsin,28.53
Muskego,1,Ted Harrington,Small Business,0.08,2012,Qtr 1,March,15,1,Low,1,0.83,Office Supplies,Small Box,Eldon Shelf Savers™ Cubes and Bins,Storage & Organization,-314.22,10,Central,1,67.55,2012,Qtr 1,March,22,Regular Air,9.69,Wisconsin,6.98
Muskegon,1,Carol T Pitts,Small Business,0,2012,Qtr 2,May,28,1,Medium,1,0.62,Furniture,Jumbo Box,"Bush Westfield Collection Bookcases, Fully Assembled",Bookcases,-144.87,2,Central,1,215.93,2012,Qtr 2,May,29,Delivery Truck,35.84,Michigan,100.98
Muskegon,1,Carol T Pitts,Small Business,0,2012,Qtr 3,September,15,1,High,1,0.39,Office Supplies,Small Box,Colored Envelopes,Envelopes,-11.39,23,Central,1,88.64,2012,Qtr 3,September,17,Regular Air,2.5,Michigan,3.69
Muskegon,1,Carol T Pitts,Small Business,0.1,2012,Qtr 4,October,9,1,Low,1,0.59,Office Supplies,Small Box,Belkin 6 Outlet Metallic Surge Strip,Appliances,-23.3928,5,Central,1,54.69,2012,Qtr 4,October,16,Regular Air,4.5,Michigan,10.89
Muskegon,1,Carol T Pitts,Small Business,0,2012,Qtr 4,October,9,1,Low,1,0.36,Office Supplies,Small Box,Xerox 1949,Paper,-7.2576,1,Central,1,9.75,2012,Qtr 4,October,14,Regular Air,4.72,Michigan,4.98
Muskegon,1,Carol T Pitts,Small Business,0.01,2012,Qtr 4,October,9,1,Low,1,0.42,Technology,Small Pack,"Memorex 4.7GB DVD-RAM, 3/Pack",Computer Peripherals,492.35639999999995,21,Central,1,713.56,2012,Qtr 4,October,13,Regular Air,1.99,Michigan,31.78
Muskegon,1,Carol T Pitts,Small Business,0.03,2013,Qtr 2,May,30,1,Not Specified,1,0.56,Technology,Medium Box,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Telephones and Communication,47.421,16,Central,1,392.47,2013,Qtr 2,May,31,Regular Air,8.59,Michigan,28.99
Muskogee,1,Terri McCarthy Manning,Corporate,0.06,2013,Qtr 4,October,18,1,Critical,1,0.49,Furniture,Small Box,12-1/2 Diameter Round Wall Clock,Office Furnishings,-31.33,3,Central,1,66.02,2013,Qtr 4,October,19,Regular Air,10.49,Oklahoma,19.98
Muskogee,1,Terri McCarthy Manning,Corporate,0.06,2013,Qtr 4,October,18,1,Critical,1,0.39,Office Supplies,Small Box,Avery 492,Labels,28.421099999999996,14,Central,1,41.19,2013,Qtr 4,October,20,Regular Air,0.5,Oklahoma,2.88
Muskogee,1,Terri McCarthy Manning,Corporate,0.06,2013,Qtr 4,October,19,1,Not Specified,1,0.39,Office Supplies,Small Box,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Binders and Binder Accessories,-24.955,12,Central,1,175.59,2013,Qtr 4,October,19,Regular Air,8.4,Oklahoma,15.01
Muskogee,1,Terri McCarthy Manning,Corporate,0.05,2013,Qtr 4,October,19,1,Not Specified,1,0.39,Office Supplies,Small Box,GBC Recycled Regency Composition Covers,Binders and Binder Accessories,-61.8815,1,Central,1,66.48,2013,Qtr 4,October,21,Regular Air,10.29,Oklahoma,59.78
Muskogee,1,Terri McCarthy Manning,Small Business,0.06,2011,Qtr 1,January,16,1,Not Specified,1,0.36,Office Supplies,Small Box,Xerox 1984,Paper,-29.945999999999998,1,Central,1,8.28,2011,Qtr 1,January,17,Regular Air,8.74,Oklahoma,6.48
Muskogee,1,Terri McCarthy Manning,Small Business,0.08,2011,Qtr 1,January,16,1,Not Specified,1,0.37,Office Supplies,Wrap Bag,EcoTones® Memo Sheets,Paper,20.2464,8,Central,1,30.64,2011,Qtr 1,January,18,Regular Air,1.3,Oklahoma,4
Mustang,1,Christian Branch,Corporate,0.02,2013,Qtr 1,March,14,1,Not Specified,1,0.37,Office Supplies,Small Box,GBC Wire Binding Strips,Binders and Binder Accessories,93.22800000000001,5,Central,1,169.92,2013,Qtr 1,March,16,Regular Air,12.62,Oklahoma,31.74
Mustang,1,Christian Branch,Corporate,0.1,2013,Qtr 1,March,16,1,Medium,1,0.38,Office Supplies,Small Box,Park Ridge™ Embossed Executive Business Envelopes,Envelopes,41.7726,4,Central,1,60.54,2013,Qtr 1,March,17,Regular Air,1.39,Oklahoma,15.57
Mustang,1,Christian Branch,Corporate,0.09,2013,Qtr 3,September,28,1,High,1,0.6,Furniture,Jumbo Box,"Hon Metal Bookcases, Black",Bookcases,-175.5176,14,Central,1,945.28,2013,Qtr 3,September,30,Delivery Truck,26.74,Oklahoma,70.98
Mustang,1,Holly Pate,Corporate,0.09,2010,Qtr 2,June,21,1,Not Specified,1,0.36,Office Supplies,Small Box,Xerox 1993,Paper,-204.16,16,Central,1,99.92,2010,Qtr 2,June,22,Regular Air,9.68,Oklahoma,6.48
Mustang,1,Holly Pate,Corporate,0.03,2011,Qtr 4,December,22,1,Not Specified,1,0.79,Technology,Small Box,Adesso Programmable 142-Key Keyboard,Computer Peripherals,149.8199999999999,10,Central,1,1582.59,2011,Qtr 4,December,23,Regular Air,4,Oklahoma,152.48
Mustang,1,Holly Pate,Corporate,0.02,2013,Qtr 2,June,21,1,Not Specified,1,0.36,Technology,Jumbo Drum,Epson C82 Color Inkjet Printer,Office Machines,755.7638999999999,9,Central,1,1095.31,2013,Qtr 2,June,22,Delivery Truck,14,Oklahoma,119.99
Mustang,1,Holly Pate,Corporate,0.02,2013,Qtr 4,December,22,1,Not Specified,1,0.4,Office Supplies,Small Box,Xerox 1927,Paper,-7.66752,3,Central,1,16.74,2013,Qtr 4,December,24,Regular Air,6.72,Oklahoma,4.28
Myrtle Beach,1,Nathan Fox,Home Office,0.07,2010,Qtr 1,January,8,1,Not Specified,1,0.58,Office Supplies,Small Box,Acco 6 Outlet Guardian Premium Surge Suppressor,Appliances,-45.528000000000006,6,South,1,84.59,2010,Qtr 1,January,9,Regular Air,3.5,South Carolina,14.56
Myrtle Beach,1,Nathan Fox,Home Office,0.06,2011,Qtr 1,January,15,1,Critical,1,0.56,Technology,Small Box,282,Telephones and Communication,-115.96199999999999,11,South,1,1029.63,2011,Qtr 1,January,16,Regular Air,4.23,South Carolina,115.99
Myrtle Beach,1,Nathan Fox,Home Office,0.03,2011,Qtr 3,September,13,1,Critical,1,0.36,Office Supplies,Wrap Bag,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Paper,-250.18840000000003,5,South,1,35.62,2011,Qtr 3,September,15,Regular Air,3.1,South Carolina,6.69
Myrtle Beach,1,Nathan Fox,Home Office,0.04,2011,Qtr 4,October,26,1,Not Specified,1,0.63,Furniture,Large Box,Hon 4060 Series Tables,Tables,-571.5017,6,South,1,570.52,2011,Qtr 4,October,28,Regular Air,69,South Carolina,111.96
Myrtle Beach,1,Nathan Fox,Home Office,0.09,2011,Qtr 4,October,26,1,Not Specified,1,0.51,Office Supplies,Wrap Bag,"Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color",Pens & Art Supplies,-117.964,14,South,1,84.53,2011,Qtr 4,October,27,Express Air,1.67,South Carolina,5.98
Myrtle Beach,1,Nathan Fox,Home Office,0.04,2011,Qtr 4,October,26,1,Not Specified,1,0.56,Office Supplies,Wrap Bag,Newell 340,Pens & Art Supplies,-1121.2432000000001,16,South,1,46.32,2011,Qtr 4,October,28,Regular Air,0.7,South Carolina,2.88
Myrtle Beach,1,Nathan Fox,Home Office,0.09,2011,Qtr 4,December,22,1,Not Specified,1,0.38,Office Supplies,Small Box,Avery 501,Labels,2899.9620000000004,6,South,1,21.77,2011,Qtr 4,December,23,Regular Air,0.5,South Carolina,3.69
Myrtle Beach,1,Nathan Fox,Home Office,0.08,2012,Qtr 1,February,26,1,Critical,1,0.39,Office Supplies,Small Box,Satellite Sectional Post Binders,Binders and Binder Accessories,-609.784,6,South,1,258.79,2012,Qtr 1,February,27,Regular Air,2.99,South Carolina,43.41
Nampa,1,Diana Schultz,Small Business,0.08,2011,Qtr 3,September,22,1,Not Specified,1,0.57,Furniture,Jumbo Drum,Bevis Steel Folding Chairs,Chairs & Chairmats,-1131.6,12,West,1,1114.79,2011,Qtr 3,September,23,Delivery Truck,74.35,Idaho,95.95
Nampa,1,Diana Schultz,Small Business,0.03,2012,Qtr 4,November,29,1,High,1,0.35,Office Supplies,Small Box,GBC DocuBind 200 Manual Binding Machine,Binders and Binder Accessories,5804.3007,20,West,1,8412.03,2012,Qtr 4,December,1,Regular Air,19.99,Idaho,420.98
Nampa,1,Diana Schultz,Small Business,0.05,2013,Qtr 4,November,25,1,Medium,1,0.59,Technology,Small Box,7160,Telephones and Communication,242.33932800000002,15,West,1,1724.82,2013,Qtr 4,November,27,Regular Air,4.2,Idaho,140.99
Nampa,1,Diana Schultz,Small Business,0.09,2013,Qtr 4,December,21,1,High,1,0.56,Technology,Jumbo Drum,Panasonic KX-P1150 Dot Matrix Printer,Office Machines,71.60192000000015,9,West,1,1224.51,2013,Qtr 4,December,22,Delivery Truck,17.85,Idaho,145.45
Nampa,1,Edith Pruitt,Home Office,0.08,2013,Qtr 2,June,15,1,Medium,1,0.37,Office Supplies,Small Box,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Binders and Binder Accessories,-6.6608,11,West,1,55.64,2013,Qtr 2,June,15,Regular Air,2.99,Idaho,5.28
Napa,1,Ellen McCormick,Corporate,0.05,2010,Qtr 1,January,2,1,Low,1,0.59,Office Supplies,Small Box,"Dual Level, Single-Width Filing Carts",Storage & Organization,845.6639999999999,8,West,1,1225.6,2010,Qtr 1,January,9,Regular Air,7.07,California,155.06
Napa,1,Ellen McCormick,Corporate,0,2013,Qtr 1,January,2,1,Low,1,0.56,Furniture,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,Chairs & Chairmats,-239.41920000000002,1,West,1,309.77,2013,Qtr 1,January,2,Delivery Truck,48.8,California,291.73
Napa,1,Ellen McCormick,Corporate,0.07,2013,Qtr 1,January,2,1,Low,1,0.69,Furniture,Jumbo Drum,Hon Valutask™ Swivel Chairs,Chairs & Chairmats,-1301.8139999999999,12,West,1,1139.49,2013,Qtr 1,January,4,Delivery Truck,45,California,100.98
Napa,1,Ellen McCormick,Corporate,0.1,2013,Qtr 1,March,12,1,Medium,1,0.4,Office Supplies,Small Box,Ibico Ibimaster 300 Manual Binding System,Binders and Binder Accessories,2159.5344,9,West,1,3129.76,2013,Qtr 1,March,14,Regular Air,19.99,California,367.99
Napa,1,Ellen McCormick,Corporate,0.1,2013,Qtr 1,March,12,1,Medium,1,0.35,Office Supplies,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,Binders and Binder Accessories,-67.459,5,West,1,21.27,2013,Qtr 1,March,14,Regular Air,5.41,California,4.24
Naperville,1,Kristine Singleton,Corporate,0.1,2010,Qtr 1,January,16,1,Medium,1,0.39,Office Supplies,Small Box,Fellowes Black Plastic Comb Bindings,Binders and Binder Accessories,-350.4395,12,Central,1,64.96,2010,Qtr 1,January,17,Regular Air,8.49,Illinois,5.81
Naperville,1,Kristine Singleton,Corporate,0.03,2010,Qtr 1,January,16,1,Medium,1,0.52,Office Supplies,Wrap Bag,Assorted Color Push Pins,Rubber Bands,4.2028,10,Central,1,19.14,2010,Qtr 1,January,17,Regular Air,0.75,Illinois,1.81
Naperville,1,Kristine Singleton,Corporate,0.21,2010,Qtr 3,September,4,1,Critical,1,0.39,Furniture,Small Pack,"GE 4 Foot Flourescent Tube, 40 Watt",Office Furnishings,-17.75,10,Central,1,153.87,2010,Qtr 3,September,5,Regular Air,8.99,Illinois,14.98
Naperville,1,Kristine Singleton,Corporate,0.08,2010,Qtr 3,September,4,1,Critical,1,0.37,Office Supplies,Small Box,3M Organizer Strips,Binders and Binder Accessories,-44.068,4,Central,1,25.35,2010,Qtr 3,September,4,Regular Air,7.78,Illinois,5.4
Naperville,1,Kristine Singleton,Corporate,0.04,2010,Qtr 3,September,4,1,Critical,1,0.6,Technology,Small Box,300 Series Non-Flip,Telephones and Communication,1374.948,22,Central,1,2800.33,2010,Qtr 3,September,5,Regular Air,8.08,Illinois,155.99
Naperville,1,Kristine Singleton,Corporate,0.09,2010,Qtr 3,September,4,1,Critical,1,0.79,Technology,Small Pack,"Imation 3.5 IBM Diskettes, 10/Box",Computer Peripherals,-100.51,5,Central,1,45.03,2010,Qtr 3,September,7,Express Air,8.99,Illinois,8.46
Nashua,1,Edward Lamm,Consumer,0.1,2010,Qtr 3,August,25,1,High,1,0.81,Office Supplies,Small Box,Eldon® Gobal File Keepers,Storage & Organization,-24.8976,5,East,1,75.17,2010,Qtr 3,August,28,Regular Air,4.53,New Hampshire,15.14
Nashua,1,Jean Hardy,Small Business,0,2011,Qtr 1,January,14,1,Critical,1,0.64,Furniture,Jumbo Drum,Hon Every-Day® Chair Series Swivel Task Chairs,Chairs & Chairmats,34.6104,5,East,1,612.79,2011,Qtr 1,January,15,Delivery Truck,30,New Hampshire,120.98
Nashua,1,Lillian Henson,Corporate,0.02,2013,Qtr 1,February,10,1,Medium,1,0.48,Furniture,Small Pack,Nu-Dell Executive Frame,Office Furnishings,78.6462,9,East,1,113.98,2013,Qtr 1,February,12,Express Air,4.98,New Hampshire,12.64
Nashville,1,Emily Sims,Corporate,0.02,2010,Qtr 2,April,22,1,Low,1,0.37,Office Supplies,Small Box,Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Binders and Binder Accessories,-352.81399999999996,11,South,1,54.04,2010,Qtr 2,April,26,Regular Air,5.42,Tennessee,4.57
Nashville,1,Emily Sims,Corporate,0.03,2013,Qtr 2,May,3,1,Low,1,0.4,Office Supplies,Small Box,Cardinal Poly Pocket Divider Pockets for Ring Binders,Binders and Binder Accessories,53.2602,7,South,1,25.01,2013,Qtr 2,May,7,Regular Air,6.27,Tennessee,3.36
Nashville,1,Emily Sims,Corporate,0.03,2013,Qtr 2,May,6,1,Critical,1,0.43,Furniture,Wrap Bag,Document Clip Frames,Office Furnishings,-1667.582,16,South,1,131.07,2013,Qtr 2,May,8,Express Air,0.96,Tennessee,8.34
Nashville,1,Emily Sims,Corporate,0.05,2013,Qtr 2,May,6,1,Critical,1,0.39,Office Supplies,Small Box,Multimedia Mailers,Envelopes,121.57799999999999,12,South,1,1862.4,2013,Qtr 2,May,7,Express Air,19.99,Tennessee,162.93
Nashville,1,Kim Ellington,Small Business,0.1,2012,Qtr 3,July,13,1,Not Specified,1,0.39,Office Supplies,Small Box,Avery 51,Labels,-84.931,12,South,1,73.48,2012,Qtr 3,July,14,Regular Air,0.5,Tennessee,6.3
Nashville,1,Kim Ellington,Small Business,0,2013,Qtr 1,January,10,1,High,1,0.75,Furniture,Jumbo Box,"Iceberg OfficeWorks 42"" Round Tables",Tables,-3.388,12,South,1,1858.7,2013,Qtr 1,January,12,Delivery Truck,39.25,Tennessee,150.98
Nashville,1,Kim Ellington,Small Business,0,2013,Qtr 1,January,10,1,High,1,0.66,Technology,Small Pack,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Computer Peripherals,7.032,9,South,1,47.2,2013,Qtr 1,January,13,Regular Air,4.93,Tennessee,4.89
Natick,1,Edwin Chung,Small Business,0.1,2010,Qtr 1,March,24,1,Critical,1,0.37,Furniture,Small Pack,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Office Furnishings,-25,4,East,1,25.31,2010,Qtr 1,March,26,Regular Air,54.95,Massachusetts,6.64
Naugatuck,1,Eva Wagner,Small Business,0.06,2013,Qtr 4,December,21,1,Medium,1,0.38,Technology,Medium Box,Canon MP41DH Printing Calculator,Office Machines,-17.63858879999998,4,East,1,596.07,2013,Qtr 4,December,22,Regular Air,13.99,Connecticut,150.98
Naugatuck,1,Evan K Bullard,Corporate,0.03,2010,Qtr 2,May,13,1,Medium,1,0.39,Office Supplies,Small Box,Multimedia Mailers,Envelopes,293.14,3,East,1,515.88,2010,Qtr 2,May,14,Regular Air,19.99,Connecticut,162.93
Naugatuck,1,Gloria Quinn,Corporate,0.09,2011,Qtr 4,November,29,1,Medium,1,0.55,Furniture,Small Box,"Linden® 12"" Wall Clock With Oak Frame",Office Furnishings,2.400000000000002,12,East,1,395.61,2011,Qtr 4,November,29,Regular Air,19.99,Connecticut,33.98
Naugatuck,1,Tommy Kidd,Consumer,0.1,2011,Qtr 4,October,15,1,Low,1,0.57,Office Supplies,Small Box,"SimpliFile™ Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Storage & Organization,-82.44720000000001,6,East,1,67.43,2011,Qtr 4,October,24,Regular Air,8.6,Connecticut,11.35
Needham,1,Mike Haas,Small Business,0.02,2013,Qtr 4,December,21,1,Medium,1,0.6,Furniture,Small Box,Eldon Expressions Mahogany Wood Desk Collection,Office Furnishings,-35.27664,23,East,1,146.13,2013,Qtr 4,December,23,Regular Air,5.22,Massachusetts,6.24
Neenah,1,Ellen Sparks,Corporate,0.06,2010,Qtr 3,September,23,1,Low,1,0.37,Technology,Wrap Bag,Accessory21,Telephones and Communication,224.96069999999997,18,Central,1,326.03,2010,Qtr 3,September,28,Regular Air,0.99,Wisconsin,20.99
Neenah,1,Ellen Sparks,Corporate,0.08,2013,Qtr 1,January,5,1,High,1,0.59,Office Supplies,Small Pack,Acme® Box Cutter Scissors,"Scissors, Rulers and Trimmers",-39.2708,5,Central,1,50.63,2013,Qtr 1,January,8,Express Air,4.68,Wisconsin,10.23
Neenah,1,Ellen Sparks,Corporate,0.03,2013,Qtr 2,April,9,1,Medium,1,0.81,Office Supplies,Large Box,Carina Double Wide Media Storage Towers in Natural & Black,Storage & Organization,-297.02,2,Central,1,167.42,2013,Qtr 2,April,10,Regular Air,35,Wisconsin,80.98
Neenah,1,Walter Herman Barr,Home Office,0.09,2012,Qtr 3,August,19,1,Not Specified,1,0.39,Office Supplies,Small Box,Strathmore Photo Mount Cards,Paper,-32.344,12,Central,1,81.57,2012,Qtr 3,August,20,Regular Air,6.18,Wisconsin,6.78
Neenah,1,Walter Herman Barr,Home Office,0,2012,Qtr 3,September,4,1,Critical,1,0.56,Office Supplies,Wrap Bag,Newell 310,Pens & Art Supplies,0.1,9,Central,1,16.98,2012,Qtr 3,September,6,Regular Air,0.7,Wisconsin,1.76
New Albany,1,Lawrence Koch,Corporate,0.09,2011,Qtr 1,February,12,1,Critical,1,0.78,Furniture,Jumbo Drum,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Chairs & Chairmats,-635.65,4,Central,1,1087.32,2011,Qtr 1,February,13,Delivery Truck,57,Indiana,280.98
New Albany,1,Lawrence Koch,Corporate,0.01,2011,Qtr 1,February,12,1,Critical,1,0.4,Office Supplies,Small Box,Hammermill Color Copier Paper (28Lb. and 96 Bright),Paper,-214.39,11,Central,1,120.53,2011,Qtr 1,February,12,Regular Air,11.59,Indiana,9.99
New Albany,1,Willie Boone,Corporate,0.04,2011,Qtr 2,May,21,1,Critical,1,0.36,Technology,Large Box,Sharp AL-1530CS Digital Copier,Copiers and Fax,-1011.32,2,Central,1,1017.58,2011,Qtr 2,May,23,Regular Air,24.49,Indiana,499.99
New Albany,1,Willie Boone,Corporate,0.05,2011,Qtr 2,June,17,1,High,1,0.8,Office Supplies,Large Box,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Storage & Organization,-185.792,1,Central,1,305.82,2011,Qtr 2,June,18,Regular Air,35,Indiana,279.48
New Albany,1,Willie Boone,Corporate,0.01,2011,Qtr 2,June,17,1,High,1,0.56,Office Supplies,Small Box,"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Appliances,134.832,7,Central,1,403.82,2011,Qtr 2,June,18,Regular Air,13.22,Indiana,56.96
New Albany,1,Willie Boone,Corporate,0.06,2012,Qtr 3,September,15,1,Low,1,0.41,Technology,Small Box,Zoom V.92 USB External Faxmodem,Computer Peripherals,-3.680000000000021,9,Central,1,462.52,2012,Qtr 3,September,17,Regular Air,19.99,Indiana,49.99
New Albany,1,Willie Boone,Corporate,0.03,2013,Qtr 1,January,20,1,Low,1,0.38,Technology,Medium Box,TI 36X Solar Scientific Calculator,Office Machines,172.9485,10,Central,1,250.65,2013,Qtr 1,January,22,Regular Air,6.3,Indiana,23.99
New Albany,1,Willie Boone,Corporate,0.07,2013,Qtr 1,January,20,1,Low,1,0.58,Technology,Small Box,V 3600 Series,Telephones and Communication,-367.50252,1,Central,1,57.32,2013,Qtr 1,January,20,Regular Air,8.99,Indiana,65.99
New Bedford,1,Geraldine Martinez Bray,Small Business,0.1,2013,Qtr 2,May,13,1,High,1,0.38,Office Supplies,Small Box,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Envelopes,-129.86,12,East,1,101.87,2013,Qtr 2,May,14,Regular Air,8.29,Massachusetts,8.74
New Bedford,1,Molly Mueller,Corporate,0.02,2012,Qtr 2,May,19,1,Medium,1,0.43,Office Supplies,Wrap Bag,Peel-Off® China Markers,Pens & Art Supplies,-1.28,2,East,1,20.01,2012,Qtr 2,May,21,Regular Air,1.09,Massachusetts,9.93
New Berlin,1,Sally Liu,Home Office,0.01,2010,Qtr 4,October,13,1,High,1,0.74,Technology,Small Box,Microsoft Multimedia Keyboard,Computer Peripherals,17.1028,17,Central,1,523.06,2010,Qtr 4,October,15,Regular Air,4,Wisconsin,30.97
New Berlin,1,Sally Liu,Home Office,0.08,2010,Qtr 4,October,13,1,High,1,0.58,Technology,Small Box,Timeport L7089,Telephones and Communication,1269.38196,23,Central,1,2424.68,2010,Qtr 4,October,15,Regular Air,7.69,Wisconsin,125.99
New Berlin,1,Sally Liu,Home Office,0.1,2010,Qtr 4,November,20,1,Critical,1,0.56,Technology,Jumbo Drum,Okidata ML390 Turbo Dot Matrix Printers,Office Machines,137.68794000000014,6,Central,1,2411.43,2010,Qtr 4,November,21,Delivery Truck,14.7,Wisconsin,442.14
New Berlin,1,Sally Liu,Home Office,0.02,2011,Qtr 2,June,3,1,Not Specified,1,0.57,Office Supplies,Small Pack,Fiskars® Softgrip Scissors,"Scissors, Rulers and Trimmers",11.82,6,Central,1,70.5,2011,Qtr 2,June,5,Express Air,3.37,Wisconsin,10.98
New Berlin,1,Sally Liu,Home Office,0.04,2013,Qtr 1,March,17,1,Medium,1,0.39,Office Supplies,Wrap Bag,Avoid Verbal Orders Carbonless Minifold Book,Paper,13.6137,6,Central,1,19.73,2013,Qtr 1,March,19,Regular Air,1.09,Wisconsin,3.38
New Bern,1,Donald Melton,Home Office,0.05,2010,Qtr 3,August,14,1,Critical,1,0.57,Office Supplies,Small Pack,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Pens & Art Supplies,-161,11,South,1,186.19,2010,Qtr 3,August,16,Regular Air,7.78,North Carolina,16.98
New Bern,1,Donald Melton,Home Office,0.03,2010,Qtr 3,August,14,1,Critical,1,0.56,Technology,Small Box,282,Telephones and Communication,848.3646,12,South,1,1227.94,2010,Qtr 3,August,16,Regular Air,4.23,North Carolina,115.99
New Bern,1,Lloyd Levin,Corporate,0.07,2010,Qtr 3,July,2,1,Critical,1,0.56,Office Supplies,Small Box,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Appliances,-42.588,6,South,1,361.72,2010,Qtr 3,July,4,Express Air,4.5,North Carolina,60.97
New Bern,1,Lloyd Levin,Corporate,0.07,2010,Qtr 3,September,24,1,Medium,1,0.73,Furniture,Jumbo Drum,Novimex Turbo Task Chair,Chairs & Chairmats,-222.95,20,South,1,1373.47,2010,Qtr 3,September,26,Delivery Truck,30,North Carolina,70.98
